realization,gravity,beta,f,prior,seed,beta_family,companion_family,mode,scenario,N_catalogues,difference_direction,correct_gained,correct_lost,correct_difference,wrong_gained,wrong_lost,wrong_difference,indeterminate_gained,indeterminate_lost,indeterminate_difference,true_retained_gained,true_retained_lost,true_retained_difference,baseline_double_rejected_to_correct,baseline_double_rejected_to_wrong,baseline_correct_to_both_retained
2,Newton,1.3,0.075,80,326015001,fitted_grid,fitted_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,80,326015001,fitted_grid,fitted_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,80,326015001,fitted_grid,fitted_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,full34,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,full34,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,6,-0.005999999999999998,0,0,0.0,6,0,0.006000000000000005,0,0,0.0,0,0,6
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,0,10,-0.010000000000000002,0,0,0.0,10,0,0.010000000000000009,0,0,0.0,0,0,10
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,22,-0.022000000000000002,0,1,-0.001,23,0,0.02300000000000002,1,0,0.0010000000000000009,0,0,22
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,60,326016001,fitted_grid,outside_inner_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,full34,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,full34,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,1,3,-0.0019999999999999983,0,0,0.0,3,1,0.0020000000000000018,1,0,0.0010000000000000009,1,0,3
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,0,11,-0.011,0,0,0.0,11,0,0.01100000000000001,0,0,0.0,0,0,11
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,21,-0.020999999999999998,0,0,0.0,21,0,0.02100000000000002,0,0,0.0,0,0,21
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.075,160,326017001,fitted_grid,outside_inner_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,full34,uniform_white,1000,envelope_minus_baseline,0,1,-0.0010000000000000009,0,1,-0.001,2,0,0.001999999999999999,1,0,0.0010000000000000009,0,0,1
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,full34,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,10,-0.009999999999999998,0,1,-0.001,11,0,0.01100000000000001,1,0,0.0010000000000000009,0,0,10
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,1,9,-0.007999999999999997,0,1,-0.001,10,1,0.009000000000000008,2,0,0.0020000000000000018,1,0,9
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,23,-0.022999999999999996,0,1,-0.001,24,0,0.02400000000000002,1,0,0.0010000000000000009,0,0,23
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,40,326018001,fitted_grid,fitted_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,1,-0.001,1,0,0.001,1,0,0.0010000000000000009,0,0,0
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001,1,0,0.0010000000000000009,1,0,0
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,full34,uniform_white,1000,envelope_minus_baseline,0,3,-0.0030000000000000027,0,0,0.0,3,0,0.002999999999999999,0,0,0.0,0,0,3
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,full34,clustered_correlated,1000,envelope_minus_baseline,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.001,0,0,0.0,0,0,1
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,9,-0.008999999999999998,0,0,0.0,9,0,0.009000000000000008,0,0,0.0,0,0,9
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,0,12,-0.012000000000000004,0,0,0.0,12,0,0.01200000000000001,0,0,0.0,0,0,12
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,15,-0.015000000000000003,0,0,0.0,15,0,0.015000000000000013,0,0,0.0,0,0,15
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,80,326019001,fitted_grid,fitted_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001,1,0,0.0010000000000000009,1,0,0
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,full34,uniform_white,1000,envelope_minus_baseline,0,2,-0.0020000000000000018,0,1,-0.001,3,0,0.003,1,0,0.0010000000000000009,0,0,2
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,full34,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,7,-0.006999999999999999,0,0,0.0,7,0,0.007000000000000006,0,0,0.0,0,0,7
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,0,5,-0.0049999999999999975,0,1,-0.001,6,0,0.006000000000000005,1,0,0.0010000000000000009,0,0,5
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,25,-0.024999999999999998,0,1,-0.001,26,0,0.026000000000000023,1,0,0.0010000000000000009,0,0,25
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,60,326020001,fitted_grid,outside_inner_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001,1,0,0.0010000000000000009,1,0,0
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,full34,uniform_white,1000,envelope_minus_baseline,0,3,-0.0030000000000000027,0,0,0.0,3,0,0.003000000000000001,0,0,0.0,0,0,3
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,full34,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,5,-0.005000000000000001,0,0,0.0,5,0,0.0050000000000000044,0,0,0.0,0,0,5
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,0,7,-0.007000000000000003,0,1,-0.001,8,0,0.008000000000000007,1,0,0.0010000000000000009,0,0,7
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,20,-0.019999999999999997,0,0,0.0,20,0,0.020000000000000018,0,0,0.0,0,0,20
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.225,160,326021001,fitted_grid,outside_inner_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,1,-0.001,1,0,0.001,1,0,0.0010000000000000009,0,0,0
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001,1,0,0.0010000000000000009,1,0,0
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,full34,uniform_white,1000,envelope_minus_baseline,1,1,0.0,0,0,0.0,1,1,0.0,1,0,0.0010000000000000009,1,0,1
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,full34,clustered_correlated,1000,envelope_minus_baseline,4,1,0.0030000000000000027,0,0,0.0,1,4,-0.003000000000000001,4,0,0.0040000000000000036,4,0,1
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,8,-0.008,0,0,0.0,8,0,0.008000000000000007,0,0,0.0,0,0,8
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,0,9,-0.009000000000000001,0,1,-0.001,10,0,0.010000000000000009,1,0,0.0010000000000000009,0,0,9
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,30,-0.029999999999999995,0,0,0.0,30,0,0.030000000000000027,0,0,0.0,0,0,30
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,40,326022001,fitted_grid,fitted_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001,1,0,0.0010000000000000009,1,0,0
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,full66,uniform_white,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001,1,0,0.0010000000000000009,1,0,0
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,full66,sparse_floor,1000,envelope_minus_baseline,2,0,0.0020000000000000018,0,0,0.0,0,2,-0.002,2,0,0.0020000000000000018,2,0,0
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,2,0,0.0020000000000000018,0,0,0.0,0,2,-0.002,2,0,0.0020000000000000018,2,0,0
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,full34,uniform_white,1000,envelope_minus_baseline,1,3,-0.0020000000000000018,0,1,-0.001,4,1,0.002999999999999999,2,0,0.0020000000000000018,1,0,3
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,full34,clustered_correlated,1000,envelope_minus_baseline,2,2,0.0,1,1,0.0,3,3,0.0,3,0,0.0030000000000000027,2,1,2
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,5,-0.0049999999999999975,0,0,0.0,5,0,0.0050000000000000044,0,0,0.0,0,0,5
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,1,13,-0.012,0,0,0.0,13,1,0.01200000000000001,1,0,0.0010000000000000009,1,0,13
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,21,-0.021000000000000005,0,0,0.0,21,0,0.02100000000000002,0,0,0.0,0,0,21
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,conditional66,uniform_white,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.0009999999999999974,1,0,0.0010000000000000009,1,0,0
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,80,326023001,fitted_grid,fitted_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,1,-0.001,1,1,0.0,2,0,0.0020000000000000018,1,0,0
2,Newton,1.3,0.3,60,326024001,fitted_grid,outside_inner_prior,full66,uniform_white,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001,1,0,0.0010000000000000009,1,0,0
2,Newton,1.3,0.3,60,326024001,fitted_grid,outside_inner_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,60,326024001,fitted_grid,outside_inner_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,60,326024001,fitted_grid,outside_inner_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,60,326024001,fitted_grid,outside_inner_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,60,326024001,fitted_grid,outside_inner_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
2,Newton,1.3,0.3,60,326024001,fitted_grid,outside_inner_prior,full34,uniform_white,1000,envelope_minus_baseline,0,3,-0.0030000000000000027,0,1,-0.001,4,0,0.004,1,0,0.0010000000000000009,0,0,3
2,Newton,1.3,0.3,60,326024001,fitted_grid,outside_inner_prior,full34,clustered_correlated,1000,envelope_minus_baseline,2,2,0.0,0,1,-0.001,3,2,0.0010000000000000009,3,0,0.0030000000000000027,2,0,2
2,Newton,1.3,0.3,60,326024001,fitted_grid,outside_inner_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
